Year,NOC,Gold,Silver,Bronze,Total,Historical_Total_Medals,Historical_Gold_Medals,Is_Host,Participant_Count,Is_Participated,Previous_Medals,Previous_Participants,Past_Medal_Efficiency,Previous_Gold,Previous_Silver,Previous_Bronze,Previous_Total
1908,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,Niger,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1972,Niger,0.0,0.0,1.0,1.0,0.0,0.0,0,4.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1976,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,4.0,0.25,0.0,0.0,1.0,1.0
1980,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1992,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1996,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,3.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2000,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2004,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2008,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,4.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2012,Niger,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2016,Niger,0.0,1.0,0.0,1.0,1.0,0.0,0,6.0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2020,Niger,0.0,0.0,0.0,0.0,2.0,0.0,0,7.0,1,1.0,6.0,0.16666666666666666,0.0,1.0,0.0,1.0
2024,Niger,0.0,0.0,0.0,0.0,2.0,0.0,0,7.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
1896,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,14.0,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1960,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0
1964,Nigeria,0.0,0.0,1.0,1.0,0.0,0.0,0,19.0,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1968,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0,0,46.0,1,1.0,19.0,0.05263157894736842,0.0,0.0,1.0,1.0
1972,Nigeria,0.0,0.0,1.0,1.0,1.0,0.0,0,36.0,1,0.0,46.0,0.0,0.0,0.0,0.0,0.0
1976,Nigeria,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,1.0,36.0,0.027777777777777776,0.0,0.0,1.0,1.0
1980,Nigeria,0.0,0.0,0.0,0.0,2.0,0.0,0,56.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,Nigeria,0.0,1.0,1.0,2.0,2.0,0.0,0,36.0,1,0.0,56.0,0.0,0.0,0.0,0.0,0.0
1988,Nigeria,0.0,0.0,0.0,0.0,4.0,0.0,0,86.0,1,2.0,36.0,0.05555555555555555,0.0,1.0,1.0,2.0
1992,Nigeria,0.0,3.0,1.0,4.0,4.0,0.0,0,72.0,1,0.0,86.0,0.0,0.0,0.0,0.0,0.0
1996,Nigeria,2.0,1.0,3.0,6.0,8.0,0.0,0,84.0,1,4.0,72.0,0.05555555555555555,0.0,3.0,1.0,4.0
2000,Nigeria,1.0,2.0,0.0,3.0,14.0,2.0,0,100.0,1,6.0,84.0,0.07142857142857142,2.0,1.0,3.0,6.0
2004,Nigeria,0.0,0.0,2.0,2.0,17.0,3.0,0,79.0,1,3.0,100.0,0.03,1.0,2.0,0.0,3.0
2008,Nigeria,0.0,3.0,2.0,5.0,19.0,3.0,0,89.0,1,2.0,79.0,0.02531645569620253,0.0,0.0,2.0,2.0
2012,Nigeria,0.0,0.0,0.0,0.0,24.0,3.0,0,58.0,1,5.0,89.0,0.056179775280898875,0.0,3.0,2.0,5.0
2016,Nigeria,0.0,0.0,1.0,1.0,24.0,3.0,0,77.0,1,0.0,58.0,0.0,0.0,0.0,0.0,0.0
2020,Nigeria,0.0,1.0,1.0,2.0,25.0,3.0,0,68.0,1,1.0,77.0,0.012987012987012988,0.0,0.0,1.0,1.0
2024,Nigeria,0.0,0.0,0.0,0.0,27.0,3.0,0,103.0,1,2.0,68.0,0.029411764705882353,0.0,1.0,1.0,2.0
1896,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,North Korea,1.0,1.0,3.0,5.0,0.0,0.0,0,83.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,North Korea,1.0,1.0,0.0,2.0,5.0,1.0,0,40.0,1,5.0,83.0,0.060240963855421686,1.0,1.0,3.0,5.0
1980,North Korea,0.0,3.0,2.0,5.0,7.0,2.0,0,121.0,1,2.0,40.0,0.05,1.0,1.0,0.0,2.0
1984,North Korea,0.0,0.0,0.0,0.0,12.0,2.0,0,0.0,0,5.0,121.0,0.04132231404958678,0.0,3.0,2.0,5.0
1988,North Korea,0.0,0.0,0.0,0.0,12.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,North Korea,4.0,0.0,5.0,9.0,12.0,2.0,0,123.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,North Korea,2.0,1.0,2.0,5.0,21.0,6.0,0,36.0,1,9.0,123.0,0.07317073170731707,4.0,0.0,5.0,9.0
2000,North Korea,0.0,1.0,3.0,4.0,26.0,8.0,0,47.0,1,5.0,36.0,0.1388888888888889,2.0,1.0,2.0,5.0
2004,North Korea,0.0,4.0,1.0,5.0,30.0,8.0,0,71.0,1,4.0,47.0,0.0851063829787234,0.0,1.0,3.0,4.0
2008,North Korea,2.0,2.0,2.0,6.0,35.0,8.0,0,66.0,1,5.0,71.0,0.07042253521126761,0.0,4.0,1.0,5.0
2012,North Korea,4.0,0.0,2.0,6.0,41.0,10.0,0,57.0,1,6.0,66.0,0.09090909090909091,2.0,2.0,2.0,6.0
2016,North Korea,2.0,3.0,2.0,7.0,47.0,14.0,0,38.0,1,6.0,57.0,0.10526315789473684,4.0,0.0,2.0,6.0
2020,North Korea,0.0,0.0,0.0,0.0,54.0,16.0,0,0.0,0,7.0,38.0,0.18421052631578946,2.0,3.0,2.0,7.0
2024,North Korea,0.0,2.0,4.0,6.0,54.0,16.0,0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,North Macedonia,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,North Macedonia,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,1.0,0.0,inf,0.0,1.0,0.0,1.0
1896,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Norway,0.0,2.0,3.0,5.0,0.0,0.0,0,29.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Norway,2.0,0.0,0.0,2.0,5.0,0.0,0,6.0,1,5.0,29.0,0.1724137931034483,0.0,2.0,3.0,5.0
1908,Norway,2.0,3.0,3.0,8.0,7.0,2.0,0,103.0,1,2.0,6.0,0.3333333333333333,2.0,0.0,0.0,2.0
1912,Norway,3.0,2.0,5.0,10.0,15.0,4.0,0,263.0,1,8.0,103.0,0.07766990291262135,2.0,3.0,3.0,8.0
1920,Norway,13.0,9.0,9.0,31.0,25.0,7.0,0,267.0,1,10.0,263.0,0.03802281368821293,3.0,2.0,5.0,10.0
1924,Norway,5.0,2.0,3.0,10.0,56.0,20.0,0,105.0,1,31.0,267.0,0.11610486891385768,13.0,9.0,9.0,31.0
1928,Norway,1.0,2.0,1.0,4.0,66.0,25.0,0,79.0,1,10.0,105.0,0.09523809523809523,5.0,2.0,3.0,10.0
1932,Norway,0.0,0.0,0.0,0.0,70.0,26.0,0,8.0,1,4.0,79.0,0.05063291139240506,1.0,2.0,1.0,4.0
1936,Norway,1.0,3.0,2.0,6.0,70.0,26.0,0,84.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1948,Norway,1.0,3.0,3.0,7.0,76.0,27.0,0,97.0,1,6.0,84.0,0.07142857142857142,1.0,3.0,2.0,6.0
1952,Norway,3.0,2.0,0.0,5.0,83.0,28.0,0,190.0,1,7.0,97.0,0.07216494845360824,1.0,3.0,3.0,7.0
1956,Norway,1.0,0.0,2.0,3.0,88.0,31.0,0,29.0,1,5.0,190.0,0.02631578947368421,3.0,2.0,0.0,5.0
1960,Norway,1.0,0.0,0.0,1.0,91.0,32.0,0,50.0,1,3.0,29.0,0.10344827586206896,1.0,0.0,2.0,3.0
1964,Norway,0.0,0.0,0.0,0.0,92.0,33.0,0,43.0,1,1.0,50.0,0.02,1.0,0.0,0.0,1.0
1968,Norway,1.0,1.0,0.0,2.0,92.0,33.0,0,86.0,1,0.0,43.0,0.0,0.0,0.0,0.0,0.0
1972,Norway,2.0,1.0,1.0,4.0,94.0,34.0,0,161.0,1,2.0,86.0,0.023255813953488372,1.0,1.0,0.0,2.0
1976,Norway,1.0,1.0,0.0,2.0,98.0,36.0,0,79.0,1,4.0,161.0,0.024844720496894408,2.0,1.0,1.0,4.0
1980,Norway,0.0,0.0,0.0,0.0,100.0,37.0,0,0.0,0,2.0,79.0,0.02531645569620253,1.0,1.0,0.0,2.0
1984,Norway,0.0,1.0,2.0,3.0,100.0,37.0,0,132.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Norway,2.0,3.0,0.0,5.0,103.0,37.0,0,79.0,1,3.0,132.0,0.022727272727272728,0.0,1.0,2.0,3.0
1992,Norway,2.0,4.0,1.0,7.0,108.0,39.0,0,114.0,1,5.0,79.0,0.06329113924050633,2.0,3.0,0.0,5.0
1996,Norway,2.0,2.0,3.0,7.0,115.0,41.0,0,116.0,1,7.0,114.0,0.06140350877192982,2.0,4.0,1.0,7.0
2000,Norway,4.0,3.0,3.0,10.0,122.0,43.0,0,115.0,1,7.0,116.0,0.0603448275862069,2.0,2.0,3.0,7.0
2004,Norway,5.0,0.0,1.0,6.0,132.0,47.0,0,60.0,1,10.0,115.0,0.08695652173913043,4.0,3.0,3.0,10.0
2008,Norway,3.0,5.0,1.0,9.0,138.0,52.0,0,102.0,1,6.0,60.0,0.1,5.0,0.0,1.0,6.0
2012,Norway,2.0,1.0,1.0,4.0,147.0,55.0,0,69.0,1,9.0,102.0,0.08823529411764706,3.0,5.0,1.0,9.0
2016,Norway,0.0,0.0,4.0,4.0,151.0,57.0,0,77.0,1,4.0,69.0,0.057971014492753624,2.0,1.0,1.0,4.0
2020,Norway,4.0,2.0,2.0,8.0,155.0,57.0,0,112.0,1,4.0,77.0,0.05194805194805195,0.0,0.0,4.0,4.0
2024,Norway,4.0,1.0,3.0,8.0,163.0,61.0,0,128.0,1,8.0,112.0,0.07142857142857142,4.0,2.0,2.0,8.0
1896,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0,51.0,1,0.0,44.0,0.0,0.0,0.0,0.0,0.0
1956,Pakistan,0.0,1.0,0.0,1.0,0.0,0.0,0,79.0,1,0.0,51.0,0.0,0.0,0.0,0.0,0.0
1960,Pakistan,1.0,0.0,1.0,2.0,1.0,0.0,0,53.0,1,1.0,79.0,0.012658227848101266,0.0,1.0,0.0,1.0
1964,Pakistan,0.0,1.0,0.0,1.0,3.0,1.0,0,47.0,1,2.0,53.0,0.03773584905660377,1.0,0.0,1.0,2.0
1968,Pakistan,1.0,0.0,0.0,1.0,4.0,1.0,0,15.0,1,1.0,47.0,0.02127659574468085,0.0,1.0,0.0,1.0
1972,Pakistan,0.0,1.0,0.0,1.0,5.0,2.0,0,26.0,1,1.0,15.0,0.06666666666666667,1.0,0.0,0.0,1.0
1976,Pakistan,0.0,0.0,1.0,1.0,6.0,2.0,0,24.0,1,1.0,26.0,0.038461538461538464,0.0,1.0,0.0,1.0
1980,Pakistan,0.0,0.0,0.0,0.0,7.0,2.0,0,0.0,0,1.0,24.0,0.041666666666666664,0.0,0.0,1.0,1.0
1984,Pakistan,1.0,0.0,0.0,1.0,7.0,2.0,0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Pakistan,0.0,0.0,1.0,1.0,8.0,3.0,0,33.0,1,1.0,33.0,0.030303030303030304,1.0,0.0,0.0,1.0
1992,Pakistan,0.0,0.0,1.0,1.0,9.0,3.0,0,28.0,1,1.0,33.0,0.030303030303030304,0.0,0.0,1.0,1.0
1996,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,24.0,1,1.0,28.0,0.03571428571428571,0.0,0.0,1.0,1.0
2000,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,27.0,1,0.0,24.0,0.0,0.0,0.0,0.0,0.0
2004,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,26.0,1,0.0,27.0,0.0,0.0,0.0,0.0,0.0
2008,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,22.0,1,0.0,26.0,0.0,0.0,0.0,0.0,0.0
2012,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,21.0,1,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2016,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,7.0,1,0.0,21.0,0.0,0.0,0.0,0.0,0.0
2020,Pakistan,0.0,0.0,0.0,0.0,10.0,3.0,0,10.0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2024,Pakistan,1.0,0.0,0.0,1.0,10.0,3.0,0,10.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1896,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1900,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1936,Panama,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,Panama,0.0,0.0,2.0,2.0,0.0,0.0,0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,1.0,1,2.0,2.0,1.0,0.0,0.0,2.0,2.0
1956,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1960,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,15.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1968,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,16.0,1,0.0,15.0,0.0,0.0,0.0,0.0,0.0
1972,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,8.0,1,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1976,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,13.0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0
1980,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
1984,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,9.0,1,0.0,10.0,0.0,0.0,0.0,0.0,0.0
1992,Panama,0.0,0.0,0.0,0.0,2.0,0.0,0,7.0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0
